mass,z
11.351951,0.083234
11.2959,0.114697
11.21508,0.110838
11.33891,0.150215
11.0966,0.119309
11.34568,0.185673
10.617721,0.077893
11.591041,0.175587
11.24103,0.075097
11.28538,0.074675
11.36155,0.137691
10.706389,0.079023
11.10209,0.141818
11.57786,0.14362
10.852981,0.081192
11.325261,0.155807
10.635201,0.041516
11.35559,0.089173
11.355861,0.080927
10.83258,0.097805
10.7295,0.080473
10.50195,0.080857
10.63974,0.050081
10.939119,0.089264
11.18777,0.134855
11.210361,0.080172
10.776769,0.070857
11.35642,0.069503
11.438609,0.188874
11.59591,0.125445
11.10496,0.126065
10.81448,0.099789
10.797,0.06514
10.55623,0.060332
11.25183,0.157121
10.531321,0.058484
10.66501,0.079376
11.259419,0.080387
10.53816,0.059444
11.409609,0.145903
11.42352,0.081586
11.14942,0.026786
11.213961,0.094876
10.733649,0.099438
11.155931,0.12272
11.114961,0.140997
11.148991,0.132793
11.01875,0.097853
11.14435,0.140577
10.86602,0.023472
11.4037,0.123718
10.96215,0.055391
11.063101,0.125474
11.02575,0.124037
10.99109,0.081355
11.349689,0.171908
10.593921,0.083985
11.04624,0.106262
11.31881,0.158474
11.28298,0.137964
11.444389,0.158246
11.6884,0.081552
11.695941,0.150797
10.66979,0.064491
11.466559,0.13604
11.00674,0.064374
11.3422,0.093449
10.76341,0.091811
11.67522,0.197119
11.09797,0.115862
11.511841,0.078825
10.58727,0.070333
11.583241,0.166785
11.23386,0.124595
11.02151,0.129353
10.81575,0.096512
11.276789,0.126646
11.044669,0.041512
11.433549,0.12534
11.236639,0.096101
11.06668,0.143906
11.467629,0.095135
10.655901,0.071896
11.59918,0.143192
10.54492,0.041399
10.979568,0.028466
11.236069,0.131277
10.62462,0.09128
11.08498,0.023735
10.976628,0.094638
11.10809,0.094889
10.902129,0.040511
10.90212,0.095089
11.206399,0.136081
10.966869,0.090897
10.87776,0.096772
11.259769,0.127563
10.71864,0.093255
11.17165,0.146652
10.82266,0.090246
11.152941,0.107761
11.163691,0.141595
10.78184,0.041421
11.4573,0.168832
11.06753,0.111246
10.627321,0.026634
11.163071,0.137023
11.02987,0.11648
10.530629,0.075302
11.26895,0.114614
11.20092,0.115203
11.11611,0.117233
11.082409,0.114051
11.06046,0.095448
11.560901,0.15366
11.51714,0.154179
10.67218,0.072209
11.254459,0.114074
11.432389,0.164771
11.2221,0.114973
10.8368,0.082586
11.36621,0.136393
10.88472,0.089239
10.62203,0.078186
10.736649,0.064448
11.180241,0.148281
11.522341,0.136003
11.294029,0.162443
11.54169,0.110662
11.42564,0.165115
10.816529,0.06244
11.47122,0.159189
10.92438,0.087271
11.402049,0.171766
10.789459,0.088031
10.699161,0.091932
11.10225,0.103023
11.046309,0.110104
10.766589,0.089002
11.33937,0.1714
11.03165,0.110587
10.67312,0.097783
11.318321,0.15025
11.069469,0.114436
11.17917,0.119221
10.67506,0.071067
11.51001,0.072805
11.40595,0.168742
11.43829,0.183538
11.33127,0.167864
10.58528,0.078332
10.557449,0.087709
11.272289,0.077469
10.85603,0.081699
11.23732,0.07767
10.645381,0.075733
11.42197,0.160067
10.706189,0.088693
11.400709,0.133253
11.03939,0.058463
11.070479,0.134481
10.99337,0.047288
10.82258,0.046919
11.027961,0.126227
11.0921,0.089688
10.603881,0.073473
10.59897,0.040744
10.78844,0.072794
10.676689,0.09005
11.09429,0.078659
10.739069,0.09999
10.802589,0.070533
10.765321,0.068766
11.02351,0.141262
11.29365,0.125017
10.53192,0.081758
11.361311,0.179507
11.72066,0.074844
10.80484,0.081047
11.29264,0.068545
10.69865,0.081816
11.30018,0.133282
10.53018,0.076064
11.028941,0.099465
10.763121,0.0928
10.806789,0.081166
11.53313,0.132534
10.858641,0.082177
11.60983,0.128278
11.435419,0.087583
10.730479,0.024834
11.684549,0.150878
10.54991,0.048841
10.64171,0.049795
11.02613,0.137783
11.007469,0.13469
10.71374,0.064143
11.09658,0.148592
11.036109,0.123559
10.546489,0.027283
11.08106,0.127241
11.653981,0.095499
11.26121,0.083543
10.68507,0.085778
10.79783,0.094113
11.1871,0.134621
11.203,0.144388
10.71509,0.058059
10.84994,0.09893
10.91159,0.093156
10.8901,0.099065
10.648741,0.096431
10.86967,0.040927
11.10211,0.09948
10.92829,0.096353
11.34006,0.185948
10.63989,0.087197
10.942659,0.088189
10.6105,0.087385
10.7973,0.087078
10.84088,0.093022
10.66983,0.091854
11.05414,0.085787
10.82365,0.096021
10.716069,0.086232
10.665271,0.085884
11.301941,0.110173
11.38375,0.136278
11.10065,0.124926
11.5586,0.174359
11.256149,0.164329
11.17883,0.108546
11.17231,0.115987
10.553321,0.093059
11.33395,0.11078
11.03324,0.112236
11.008961,0.042794
10.66779,0.054752
11.25717,0.164014
10.990069,0.053739
11.04152,0.113913
11.19687,0.078962
11.06719,0.064015
11.5442,0.188569
11.29304,0.110531
11.21129,0.053845
11.3458,0.134666
10.740499,0.093516
11.46282,0.174343
11.1195,0.082411
11.48173,0.178518
11.435749,0.109899
11.16647,0.108554
11.35557,0.185358
10.75374,0.076482
10.93528,0.082265
10.68695,0.082207
10.799829,0.071976
10.786309,0.03961
10.82003,0.078467
11.061741,0.109222
11.534269,0.169265
10.9483,0.077614
11.542689,0.168082
11.006549,0.08748
10.55337,0.07532
11.556669,0.187456
11.00748,0.123026
11.33544,0.079186
11.568291,0.1871
11.0925,0.127301
11.102921,0.07974
11.03208,0.108017
11.42998,0.159662
11.191481,0.127402
11.176459,0.058867
11.03868,0.128388
10.681251,0.059558
10.658721,0.08035
10.92937,0.081859
11.34636,0.127035
11.17289,0.141247
11.025921,0.073387
10.81772,0.077978
11.418509,0.126763
10.739459,0.076269
11.14985,0.12579
11.053121,0.141039
11.38987,0.183284
11.32745,0.081239
11.33088,0.068692
10.67573,0.075027
10.91581,0.026589
11.40182,0.140965
11.242409,0.075841
11.28315,0.134929
10.776829,0.098345
11.108311,0.133517
11.343961,0.081176
11.18962,0.090498
10.571409,0.080616
10.917709,0.087105
11.3184,0.121833
11.24095,0.089879
11.10711,0.121152
10.57434,0.086814
10.846849,0.081465
11.07574,0.088976
11.40702,0.123226
11.152221,0.103261
10.71595,0.091151
10.7542,0.069577
11.157181,0.096762
10.70494,0.085315
10.604489,0.093858
11.667541,0.122213
11.214689,0.128937
11.57725,0.086275
11.05424,0.087664
11.372049,0.15841
11.121371,0.126533
11.72348,0.149435
11.39937,0.109768
11.46533,0.164161
11.393981,0.156551
11.08744,0.147063
11.39405,0.179874
10.89093,0.084745
10.655581,0.08691
11.45066,0.052898
11.053981,0.142561
11.108761,0.142573
10.511961,0.077791
11.125861,0.063461
10.59214,0.073769
10.726529,0.082842
11.2906,0.17256
11.407949,0.173395
11.475659,0.171699
11.439929,0.173795
11.325041,0.171647
11.38209,0.179384
11.26331,0.181337
10.752649,0.092942
10.92347,0.078271
11.562301,0.149906
11.297549,0.170874
11.25424,0.170797
11.024,0.149522
11.168401,0.14866
11.481449,0.18393
11.074589,0.12043
11.197101,0.075289
11.21503,0.075308
11.68761,0.162515
10.95398,0.064026
11.279499,0.075552
11.289,0.176798
11.02774,0.126331
10.789549,0.082541
11.658381,0.187444
11.10844,0.126872
11.20015,0.074052
10.75301,0.05853
11.39281,0.189186
10.561961,0.04893
11.737429,0.176867
11.05246,0.128565
10.777599,0.090073
11.70096,0.191344
10.63853,0.081628
11.29468,0.161021
11.1369,0.125212
11.43199,0.128376
11.30353,0.142462
10.60177,0.092508
11.003201,0.141859
11.2154,0.139405
11.198941,0.119288
11.143301,0.103531
10.67207,0.07711
11.100201,0.075439
10.51718,0.098778
10.74305,0.099184
11.05097,0.065362
11.50177,0.098863
10.6749,0.096495
11.18369,0.080978
10.571429,0.060515
10.71284,0.099904
11.01924,0.083095
11.129921,0.148732
11.12361,0.123115
10.57866,0.092763
10.90306,0.080898
10.720381,0.097424
10.65777,0.087727
11.311931,0.122715
10.71071,0.092561
11.340321,0.096378
11.02044,0.122436
11.151981,0.122547
11.09509,0.085203
10.54847,0.092249
10.79101,0.091199
11.08235,0.120321
11.13569,0.138668
10.91019,0.096686
11.216579,0.125872
11.464029,0.125234
11.15463,0.117608
11.26577,0.100221
10.6316,0.084776
11.430989,0.099597
11.68295,0.196346
10.64971,0.090445
10.51286,0.029335
11.024321,0.130869
10.55425,0.02886
11.293449,0.068395
11.05735,0.085187
10.947729,0.068379
10.633301,0.09771
10.63304,0.085496
11.25844,0.175137
11.293921,0.129161
10.76,0.098789
11.5096,0.191958
11.054589,0.140122
11.161481,0.093456
10.84216,0.09006
10.6363,0.093268
10.73336,0.055979
11.31562,0.093207
11.35355,0.09043
10.537669,0.024935
10.534109,0.053734
10.783469,0.029448
11.40568,0.189913
11.39548,0.189484
10.885221,0.088229
11.16219,0.132774
11.51684,0.174392
11.346649,0.134138
11.29734,0.186577
10.655351,0.098764
11.227321,0.13316
11.37434,0.159555
11.17033,0.140822
11.094069,0.140205
11.41562,0.145705
11.3806,0.163834
11.43335,0.17721
11.693291,0.087405
11.35411,0.088638
11.51929,0.089649
11.52001,0.087246
10.798941,0.083635
11.452,0.089565
11.5321,0.09702
10.64992,0.087633
11.49506,0.185343
10.579519,0.054899
10.924439,0.050624
11.429589,0.177782
11.07206,0.121536
11.35599,0.17953
11.318501,0.167946
10.6357,0.081722
11.577089,0.132777
11.28484,0.168485
11.336659,0.179206
11.62948,0.115799
11.00501,0.11639
11.00548,0.114827
10.50384,0.091369
11.065981,0.134409
10.82676,0.08209
11.27988,0.135825
11.63729,0.194232
11.591301,0.064869
10.851281,0.054745
10.51303,0.077388
10.74916,0.077119
11.129681,0.12904
11.26994,0.0772
10.67063,0.062702
11.2261,0.144583
11.566409,0.143313
11.19273,0.053876
10.92098,0.062802
11.28808,0.170261
11.088201,0.109515
11.199861,0.109895
11.02957,0.11101
11.658401,0.171393
11.24115,0.128855
10.92924,0.082466
10.793321,0.082744
11.02939,0.081949
11.71851,0.192981
11.349549,0.11309
11.275479,0.154601
10.93197,0.062159
10.938069,0.086115
10.51825,0.089107
10.82443,0.089645
11.681251,0.169985
11.386749,0.127029
11.29775,0.15387
10.655761,0.064318
10.51307,0.079205
10.829021,0.098833
11.40321,0.118877
10.95618,0.07259
11.45918,0.143266
11.29579,0.186457
11.36254,0.073223
11.21854,0.142063
11.12467,0.144276
10.59711,0.084317
11.2836,0.040274
10.50668,0.046127
11.43136,0.187653
11.15973,0.077005
11.144409,0.045991
11.201361,0.098117
10.52984,0.087637
11.213981,0.12871
10.826449,0.088781
10.60031,0.070657
10.92073,0.071202
11.01222,0.087718
11.150161,0.132531
11.05858,0.126658
11.489669,0.161031
11.45294,0.101824
11.21434,0.080942
10.50571,0.080613
10.698901,0.058348
11.10285,0.143963
11.194941,0.139662
10.793509,0.076079
11.46372,0.169159
11.325301,0.140188
11.00792,0.14751
11.17365,0.134058
11.34905,0.161639
11.154469,0.147729
11.25107,0.133343
10.75329,0.026996
11.29504,0.188304
11.05995,0.126633
11.47118,0.147097
11.34497,0.133167
11.18272,0.132563
11.3318,0.126299
11.02347,0.116501
11.20974,0.140187
11.120721,0.128835
11.00052,0.129388
10.58525,0.096336
11.201961,0.125883
11.345,0.169325
11.322181,0.138321
11.121481,0.146363
11.316449,0.165674
11.294209,0.130254
11.2629,0.135131
11.428301,0.165339
11.09964,0.133276
11.472949,0.154987
11.34366,0.16444
11.55237,0.180054
10.59088,0.077106
11.24308,0.117183
11.41191,0.186905
11.51091,0.121707
10.590449,0.081685
11.374619,0.167549
11.32949,0.160135
11.06427,0.090451
10.59766,0.054879
10.83316,0.054916
10.818781,0.056219
10.601851,0.080061
11.392409,0.053284
11.377749,0.182244
10.69585,0.058108
10.77304,0.052955
11.328841,0.17671
11.284429,0.171333
11.553181,0.156723
11.33329,0.111409
11.33406,0.11257
10.715569,0.084009
11.0627,0.083873
11.09984,0.088483
10.92358,0.089235
11.04599,0.126338
11.7061,0.182828
10.55503,0.044943
11.258381,0.115668
11.39599,0.166892
11.35417,0.114456
11.33385,0.110928
11.35778,0.18319
11.086449,0.14877
10.55968,0.070451
11.34502,0.168894
10.731589,0.077138
11.3055,0.077501
11.044529,0.108746
11.31774,0.074339
11.17276,0.077352
10.78037,0.081698
10.907429,0.06577
11.256559,0.164434
10.86449,0.040352
10.563281,0.073721
11.26803,0.098334
11.583449,0.155851
11.129221,0.139135
10.861701,0.081182
10.70778,0.045705
10.75421,0.089281
10.55016,0.089424
11.46793,0.140708
11.22739,0.073281
11.03185,0.104976
11.29357,0.171621
11.076739,0.060632
10.67807,0.046328
11.161322,0.101669
11.41503,0.068387
10.52256,0.099405
11.42231,0.075973
10.980269,0.086843
10.79924,0.087028
10.641261,0.081031
11.270849,0.157591
10.734929,0.099436
10.57326,0.068815
10.655391,0.068199
11.11859,0.129681
11.055861,0.139188
11.225961,0.147606
11.08339,0.083369
11.02202,0.107094
10.51444,0.077915
10.973609,0.079616
11.24739,0.145202
11.32511,0.088042
11.50573,0.147734
11.058981,0.115977
11.01755,0.149465
11.07394,0.147779
11.000549,0.147398
11.38368,0.123922
11.409049,0.148492
11.22865,0.14862
11.477589,0.041218
11.336679,0.141872
11.159301,0.126541
11.17768,0.134641
11.103601,0.095945
10.73533,0.086859
10.966749,0.087889
10.58785,0.0907
11.05389,0.125166
10.9514,0.094869
11.0318,0.121894
11.3091,0.124027
11.37884,0.136181
11.37812,0.086227
11.30733,0.086889
10.69591,0.093442
11.06563,0.110657
11.659861,0.164834
11.130569,0.143877
11.265381,0.135596
11.25602,0.141277
11.185981,0.135366
10.734799,0.098572
11.33807,0.167255
11.31481,0.165706
11.54923,0.176583
11.63069,0.136845
10.50786,0.048154
11.2556,0.116848
10.772399,0.077809
11.256769,0.112524
10.91786,0.04169
11.363601,0.187212
10.65281,0.09442
11.35428,0.054732
11.34015,0.133659
10.59059,0.086718
11.245429,0.135464
10.938409,0.064467
11.45111,0.109131
11.24195,0.057565
10.573469,0.079189
11.036929,0.089759
10.7806,0.087232
11.25432,0.097342
11.25218,0.099779
11.3977,0.143467
11.165321,0.136723
11.51497,0.177092
11.553201,0.162383
11.252629,0.150877
11.4696,0.160117
10.867121,0.062973
11.25578,0.150358
11.42929,0.154005
11.54717,0.157011
10.67337,0.058293
11.252609,0.156828
11.103921,0.110632
10.56976,0.075053
11.746049,0.160157
10.61363,0.062127
10.93792,0.062099
11.037069,0.102853
11.325381,0.154474
11.199301,0.086391
10.99537,0.062292
11.08093,0.087563
11.33386,0.109514
11.07171,0.109651
10.86903,0.081502
10.93868,0.081066
11.28593,0.179241
11.09056,0.082879
11.35974,0.149189
11.062981,0.14274
11.28572,0.172321
10.69619,0.071928
11.32271,0.166184
11.572189,0.168326
10.82957,0.083433
10.74735,0.083332
11.169341,0.135181
11.14315,0.121382
10.710409,0.073996
10.59148,0.075052
11.35144,0.075268
10.9877,0.036332
11.40976,0.188896
11.35057,0.15902
11.46158,0.181906
11.15689,0.14156
11.034459,0.127789
10.85419,0.039787
10.634429,0.089036
11.02354,0.088501
11.336169,0.155209
11.653881,0.128073
11.40186,0.131828
10.88292,0.088793
11.321761,0.130772
11.161781,0.041111
11.21452,0.073405
10.981,0.059039
11.19847,0.049207
11.289629,0.141598
11.42885,0.137755
11.01908,0.072902
10.73226,0.073286
11.389489,0.140234
10.69279,0.07349
11.01668,0.138788
11.23594,0.072783
10.820221,0.068331
10.9858,0.069386
11.081161,0.124646
11.29414,0.14046
10.691581,0.066533
11.21361,0.098581
10.79233,0.06622
10.820941,0.078824
11.065321,0.064609
10.91025,0.081911
11.05637,0.125494
11.2449,0.125699
10.61371,0.07567
11.39213,0.122932
11.321831,0.131146
11.26986,0.139784
11.01608,0.123167
11.056729,0.122529
11.54027,0.13033
11.239539,0.127247
11.08591,0.133597
11.20891,0.133532
11.17864,0.104641
11.28322,0.133363
10.98308,0.08141
11.29974,0.133525
11.39948,0.087989
10.60673,0.081793
11.13952,0.138699
10.560361,0.085932
11.317,0.081437
10.55929,0.081772
10.774169,0.07822
11.382,0.15635
11.5248,0.123273
11.103321,0.10684
11.19614,0.087667
10.81297,0.09777
11.133841,0.068749
11.165971,0.140777
10.72359,0.078791
10.86769,0.070871
10.688661,0.079658
11.188881,0.148996
11.2042,0.135923
11.108981,0.122348
10.50226,0.027012
11.12646,0.121155
11.553061,0.127577
11.158131,0.095904
11.30889,0.126535
10.813241,0.095441
11.30915,0.0943
11.325581,0.166118
11.163981,0.098252
10.614301,0.087108
11.25418,0.09508
11.35079,0.084359
10.85521,0.058383
11.47896,0.04184
11.487679,0.093965
10.92157,0.087228
10.74589,0.096083
10.87544,0.095775
11.54339,0.164823
11.576419,0.150116
10.58532,0.097698
11.31756,0.141431
11.122681,0.109852
11.51719,0.165447
11.25869,0.141104
11.52793,0.04071
11.039429,0.048448
10.64246,0.095859
11.324381,0.179941
11.0009,0.119153
11.613061,0.110641
10.80277,0.076612
11.068341,0.077984
11.38709,0.112052
11.646469,0.187464
11.08752,0.112764
11.035049,0.05365
10.52439,0.05425
10.63556,0.096839
10.91358,0.064816
11.17911,0.138686
10.549029,0.096793
11.239419,0.055771
11.402769,0.154371
11.65972,0.08283
10.73434,0.06408
10.55803,0.06403
11.130509,0.118268
10.972129,0.053474
10.61446,0.053607
10.91094,0.093768
10.970669,0.062877
11.212569,0.117402
10.9628,0.094124
10.62543,0.08801
10.594049,0.082544
10.984129,0.087137
10.972579,0.087609
11.006989,0.092628
10.627641,0.084415
11.309569,0.161632
11.693871,0.159309
11.521621,0.162625
11.4252,0.162261
11.1755,0.102337
10.67215,0.095031
10.99535,0.091682
11.18851,0.145943
11.4316,0.137187
11.459829,0.102986
11.521221,0.172475
10.66503,0.062154
10.70524,0.087628
11.04368,0.08992
11.14847,0.091202
10.658501,0.088835
10.52624,0.08239
11.28234,0.177451
10.66456,0.073576
10.95379,0.073442
10.608641,0.077865
11.256489,0.108599
11.16252,0.086687
10.658081,0.087386
10.50424,0.077011
11.00715,0.075232
11.540549,0.161832
10.68285,0.074997
11.54859,0.108943
10.697061,0.079991
11.29212,0.08024
10.839709,0.04731
11.076929,0.143728
11.357221,0.142035
11.361051,0.188519
11.091741,0.117225
11.2995,0.143619
11.09566,0.126586
10.87878,0.09792
11.31963,0.081013
10.70439,0.078316
10.74592,0.089661
11.09274,0.079063
10.775529,0.080347
11.430049,0.140487
11.406428,0.073318
10.867221,0.089882
10.811131,0.09753
11.17865,0.140624
11.22165,0.048561
11.07982,0.090208
11.16147,0.098313
11.4686,0.090051
11.01905,0.140634
11.436159,0.098879
11.161831,0.14208
11.574619,0.098987
11.175429,0.141119
10.72875,0.090126
11.435719,0.140167
11.21664,0.064686
11.35605,0.161119
10.52284,0.095567
10.73578,0.095376
10.6484,0.060535
11.0264,0.080969
11.59117,0.133195
10.58527,0.064074
11.20482,0.12123
11.016479,0.131776
10.88275,0.081547
11.02175,0.094724
10.53885,0.095204
11.25993,0.084379
11.077519,0.119069
11.20904,0.126071
11.003381,0.11098
11.44529,0.088201
10.502649,0.073195
11.329341,0.102043
11.369361,0.180243
10.76141,0.077488
10.92282,0.097233
11.318261,0.155539
10.976829,0.086512
10.625741,0.065368
11.26972,0.135766
10.853861,0.024477
10.6085,0.081725
10.513041,0.08642
10.890881,0.088067
11.51481,0.129376
11.08829,0.088461
11.365261,0.150405
10.653811,0.072946
11.25389,0.140814
11.28168,0.151781
10.79422,0.093089
10.87725,0.092319
11.11999,0.128394
11.15549,0.070437
11.13934,0.127818
11.043961,0.084725
11.07426,0.094246
11.07317,0.130737
10.937109,0.070128
11.469469,0.151361
11.38515,0.188994
11.0504,0.069956
10.672469,0.08542
10.73121,0.059738
11.392261,0.122858
11.36151,0.122719
11.32793,0.166431
11.4077,0.09527
11.33696,0.152411
10.67692,0.093642
10.934508,0.076625
10.74168,0.097474
11.29813,0.093256
11.35599,0.131065
11.0457,0.149076
11.24819,0.028319
10.930529,0.083356
11.19603,0.135617
10.72013,0.086715
11.09375,0.096249
11.530439,0.165769
11.13429,0.149651
11.52225,0.192215
11.371361,0.110002
11.35933,0.173061
11.226399,0.149418
11.28626,0.142576
11.394509,0.149366
10.679589,0.025319
11.65904,0.164146
11.609,0.115509
11.165141,0.146441
11.091821,0.131489
11.148661,0.110629
11.37835,0.149526
11.03598,0.123038
10.89585,0.086222
10.74119,0.077052
10.757489,0.087017
11.047609,0.06462
10.935639,0.087031
10.554449,0.084107
10.64581,0.083658
10.706759,0.049686
11.514609,0.109377
10.68273,0.083398
10.63593,0.07804
11.323171,0.074389
10.65725,0.061933
11.26869,0.053988
11.294449,0.158357
11.58721,0.19582
11.19505,0.148691
10.88794,0.044308
10.928101,0.061917
11.63177,0.174148
10.54509,0.092316
11.18501,0.093184
11.30993,0.152823
10.64964,0.093207
11.53972,0.173627
10.81631,0.092114
11.36775,0.173349
11.32151,0.159647
11.53097,0.172033
11.506849,0.1859
11.49702,0.173773
11.4829,0.172197
10.610221,0.088993
11.620021,0.179675
11.41556,0.179577
11.2696,0.177485
10.51871,0.070452
11.42155,0.173037
11.30297,0.156776
10.53266,0.079109
11.618141,0.151601
11.2605,0.182139
11.38235,0.123165
11.121771,0.137117
11.028581,0.120643
10.61062,0.07798
11.345901,0.168809
11.13031,0.134357
